Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-18 04:00:00-04:00,19931.5,19961.0,19931.5,19953.0,4015,0.0,0.0
2024-06-18 05:00:00-04:00,19952.75,19978.5,19950.5,19963.25,4143,0.0,0.0
2024-06-18 06:00:00-04:00,19963.0,19972.5,19944.0,19952.0,4415,0.0,0.0
2024-06-18 07:00:00-04:00,19950.75,19958.0,19937.75,19950.5,5587,0.0,0.0
2024-06-18 08:00:00-04:00,19949.5,19996.5,19920.0,19935.75,10669,0.0,0.0
2024-06-18 09:00:00-04:00,19936.5,19944.25,19889.75,19904.25,27815,0.0,0.0
2024-06-18 10:00:00-04:00,19904.25,19938.0,19880.0,19886.0,31092,0.0,0.0
2024-06-18 11:00:00-04:00,19886.25,19913.25,19851.75,19911.5,23086,0.0,0.0
2024-06-18 12:00:00-04:00,19910.75,19934.5,19893.25,19929.75,14413,0.0,0.0
2024-06-18 13:00:00-04:00,19929.0,19953.0,19910.5,19927.0,13033,0.0,0.0
2024-06-18 14:00:00-04:00,19927.75,19931.75,19885.0,19924.25,14853,0.0,0.0
2024-06-18 15:00:00-04:00,19924.0,19933.0,19900.0,19923.75,21229,0.0,0.0
2024-06-18 16:00:00-04:00,19922.75,19934.0,19915.25,19933.5,3548,0.0,0.0
2024-06-18 18:00:00-04:00,19930.25,19955.5,19927.75,19952.5,0,0.0,0.0
2024-06-18 19:00:00-04:00,19951.25,19951.25,19939.5,19945.5,352,0.0,0.0
2024-06-18 20:00:00-04:00,19945.5,19945.75,19931.25,19935.5,583,0.0,0.0
2024-06-18 21:00:00-04:00,19935.0,19945.5,19933.5,19937.25,590,0.0,0.0
2024-06-18 22:00:00-04:00,19939.25,19950.0,19937.25,19945.0,529,0.0,0.0
2024-06-18 23:00:00-04:00,19945.0,19951.75,19941.75,19943.75,319,0.0,0.0
2024-06-20 00:00:00-04:00,20014.5,20038.25,20009.0,20031.25,784,0.0,0.0
2024-06-20 01:00:00-04:00,20030.5,20056.75,20029.5,20051.0,1276,0.0,0.0
2024-06-20 02:00:00-04:00,20052.25,20055.5,20028.75,20034.5,1381,0.0,0.0
2024-06-20 03:00:00-04:00,20034.0,20095.0,20032.5,20065.0,2403,0.0,0.0
2024-06-20 04:00:00-04:00,20063.5,20064.5,20032.5,20051.0,2427,0.0,0.0
2024-06-20 05:00:00-04:00,20052.75,20052.75,20032.25,20043.25,1425,0.0,0.0
2024-06-20 06:00:00-04:00,20046.25,20057.25,20033.0,20044.25,1211,0.0,0.0
2024-06-20 07:00:00-04:00,20041.75,20052.25,20016.25,20020.75,1283,0.0,0.0
2024-06-20 08:00:00-04:00,20021.0,20031.0,19984.0,19992.25,3234,0.0,0.0
2024-06-20 09:00:00-04:00,19992.0,19995.5,19925.25,19962.0,15641,0.0,0.0
2024-06-20 10:00:00-04:00,19962.5,19968.0,19847.75,19946.0,18190,0.0,0.0
2024-06-20 11:00:00-04:00,19946.75,19957.75,19885.5,19893.5,11003,0.0,0.0
2024-06-20 12:00:00-04:00,19893.25,19907.0,19745.5,19812.5,20952,0.0,0.0
2024-06-20 13:00:00-04:00,19812.0,19813.25,19694.25,19766.5,14864,0.0,0.0
2024-06-20 14:00:00-04:00,19766.5,19813.0,19745.0,19747.25,13066,0.0,0.0
2024-06-20 15:00:00-04:00,19747.25,19799.0,19696.75,19767.25,14346,0.0,0.0
2024-06-20 16:00:00-04:00,19766.75,19786.5,19759.25,19786.0,3127,0.0,0.0
2024-06-20 18:00:00-04:00,19781.25,19793.5,19771.5,19791.25,0,0.0,0.0
2024-06-20 19:00:00-04:00,19794.0,19807.0,19791.75,19801.75,227,0.0,0.0
2024-06-20 20:00:00-04:00,19800.75,19800.75,19768.5,19768.5,248,0.0,0.0
2024-06-20 21:00:00-04:00,19771.0,19781.75,19766.25,19775.5,173,0.0,0.0
2024-06-20 22:00:00-04:00,19779.75,19792.0,19774.5,19792.0,146,0.0,0.0
2024-06-20 23:00:00-04:00,19792.5,19796.5,19787.5,19790.25,104,0.0,0.0
2024-06-21 00:00:00-04:00,19788.5,19802.0,19784.25,19802.0,138,0.0,0.0
2024-06-21 01:00:00-04:00,19801.5,19809.5,19800.0,19806.5,259,0.0,0.0
2024-06-21 02:00:00-04:00,19810.5,19819.25,19800.0,19803.75,283,0.0,0.0
2024-06-21 03:00:00-04:00,19805.0,19806.0,19754.5,19763.5,822,0.0,0.0
2024-06-21 04:00:00-04:00,19765.5,19772.0,19687.5,19715.25,1963,0.0,0.0
2024-06-21 05:00:00-04:00,19716.25,19755.0,19707.0,19744.75,1034,0.0,0.0
2024-06-21 06:00:00-04:00,19747.75,19762.75,19721.0,19751.0,396,0.0,0.0
2024-06-21 07:00:00-04:00,19752.5,19774.5,19726.5,19729.5,466,0.0,0.0
2024-06-21 08:00:00-04:00,19726.25,19770.0,19715.25,19767.25,839,0.0,0.0
2024-06-21 09:00:00-04:00,19771.25,19773.25,19748.25,19756.0,761,0.0,0.0
2024-06-23 18:00:00-04:00,20014.75,20026.5,20000.5,20016.25,2840,0.0,0.0
2024-06-23 19:00:00-04:00,20015.75,20030.25,20005.5,20008.75,2902,0.0,0.0
2024-06-23 20:00:00-04:00,20008.75,20018.75,20000.5,20008.0,2909,0.0,0.0
2024-06-23 21:00:00-04:00,20008.0,20010.75,19918.5,19952.25,10712,0.0,0.0
2024-06-23 22:00:00-04:00,19952.75,19965.0,19942.25,19950.75,3842,0.0,0.0
2024-06-23 23:00:00-04:00,19949.75,19970.25,19949.75,19962.5,2372,0.0,0.0
2024-06-24 00:00:00-04:00,19963.5,19973.0,19953.0,19970.25,2227,0.0,0.0
2024-06-24 01:00:00-04:00,19970.25,19997.0,19969.75,19992.5,4016,0.0,0.0
2024-06-24 02:00:00-04:00,19992.0,20013.5,19986.75,19996.0,4656,0.0,0.0
2024-06-24 03:00:00-04:00,19995.0,20029.0,19982.25,20018.25,6804,0.0,0.0
2024-06-24 04:00:00-04:00,20018.25,20030.0,19997.5,20006.5,7304,0.0,0.0
2024-06-24 05:00:00-04:00,20005.75,20010.5,19939.5,19955.25,8251,0.0,0.0
2024-06-24 06:00:00-04:00,19955.25,19977.5,19949.75,19968.25,6575,0.0,0.0
2024-06-24 07:00:00-04:00,19967.5,19983.75,19950.5,19954.5,7792,0.0,0.0
2024-06-24 08:00:00-04:00,19954.0,19970.75,19923.0,19934.0,16389,0.0,0.0
2024-06-24 09:00:00-04:00,19933.25,19965.25,19866.75,19946.0,98105,0.0,0.0
2024-06-24 10:00:00-04:00,19947.0,19995.5,19821.25,19907.25,135141,0.0,0.0
2024-06-24 11:00:00-04:00,19907.25,19931.75,19872.25,19918.0,72714,0.0,0.0
2024-06-24 12:00:00-04:00,19918.0,19921.75,19841.25,19851.0,51371,0.0,0.0
2024-06-24 13:00:00-04:00,19851.5,19866.25,19787.75,19810.25,65225,0.0,0.0
2024-06-24 14:00:00-04:00,19810.25,19834.25,19767.25,19820.5,61983,0.0,0.0
2024-06-24 15:00:00-04:00,19820.5,19855.0,19740.5,19744.75,81169,0.0,0.0
2024-06-24 16:00:00-04:00,19744.75,19765.5,19728.0,19752.5,20806,0.0,0.0
2024-06-24 18:00:00-04:00,19756.0,19768.75,19750.25,19759.25,0,0.0,0.0
2024-06-24 19:00:00-04:00,19759.25,19773.5,19756.0,19771.75,2355,0.0,0.0
2024-06-24 20:00:00-04:00,19771.75,19775.5,19750.25,19752.75,2473,0.0,0.0
2024-06-24 21:00:00-04:00,19753.25,19779.75,19742.75,19776.0,4436,0.0,0.0
2024-06-24 22:00:00-04:00,19776.0,19786.75,19773.25,19780.5,2981,0.0,0.0
2024-06-24 23:00:00-04:00,19780.75,19796.0,19780.25,19794.75,2867,0.0,0.0
2024-06-25 00:00:00-04:00,19794.25,19802.0,19790.75,19800.75,1752,0.0,0.0
2024-06-25 01:00:00-04:00,19801.0,19810.5,19798.5,19804.75,2318,0.0,0.0
2024-06-25 02:00:00-04:00,19804.75,19805.5,19776.5,19782.0,6211,0.0,0.0
2024-06-25 03:00:00-04:00,19781.75,19785.5,19731.5,19739.0,11064,0.0,0.0
2024-06-25 04:00:00-04:00,19738.25,19818.0,19726.0,19817.25,13106,0.0,0.0
2024-06-25 05:00:00-04:00,19817.0,19839.25,19812.75,19839.0,10860,0.0,0.0
2024-06-25 06:00:00-04:00,19839.0,19844.5,19822.5,19835.25,6732,0.0,0.0
2024-06-25 07:00:00-04:00,19835.25,19851.0,19805.0,19819.5,10610,0.0,0.0
2024-06-25 08:00:00-04:00,19819.75,19842.0,19808.5,19831.5,12484,0.0,0.0
2024-06-25 09:00:00-04:00,19832.0,19852.5,19792.25,19832.0,77175,0.0,0.0
2024-06-25 10:00:00-04:00,19832.0,19902.0,19828.25,19866.25,98172,0.0,0.0
2024-06-25 11:00:00-04:00,19866.5,19960.75,19866.5,19958.75,70530,0.0,0.0
2024-06-25 12:00:00-04:00,19959.25,19968.0,19856.0,19874.25,63958,0.0,0.0
2024-06-25 13:00:00-04:00,19874.25,19931.75,19837.75,19924.25,48253,0.0,0.0
2024-06-25 14:00:00-04:00,19924.5,19965.75,19916.0,19949.75,43256,0.0,0.0
2024-06-25 15:00:00-04:00,19949.5,19981.25,19933.75,19966.75,58478,0.0,0.0
2024-06-25 16:00:00-04:00,19967.0,19973.5,19955.25,19970.5,13675,0.0,0.0
2024-06-25 18:00:00-04:00,19973.0,19987.75,19966.5,19976.75,0,0.0,0.0
2024-06-25 19:00:00-04:00,19977.25,19977.75,19963.5,19966.25,2352,0.0,0.0
2024-06-25 20:00:00-04:00,19966.75,19992.25,19964.0,19989.75,4682,0.0,0.0
2024-06-25 21:00:00-04:00,19989.75,20003.5,19986.5,19999.5,4575,0.0,0.0
2024-06-25 22:00:00-04:00,19999.0,20006.0,19995.5,19998.5,2942,0.0,0.0
2024-06-25 23:00:00-04:00,19998.25,20008.5,19981.25,19990.25,3459,0.0,0.0
2024-06-26 00:00:00-04:00,19990.75,19999.0,19981.75,19991.75,2178,0.0,0.0
2024-06-26 01:00:00-04:00,19992.0,20016.75,19991.75,20014.25,3518,0.0,0.0
2024-06-26 02:00:00-04:00,20014.75,20023.25,20005.25,20010.5,4278,0.0,0.0
2024-06-26 03:00:00-04:00,20010.25,20069.25,19993.5,20067.75,12209,0.0,0.0
2024-06-26 04:00:00-04:00,20067.5,20070.5,20043.75,20047.0,7117,0.0,0.0
2024-06-26 05:00:00-04:00,20046.75,20049.25,20022.0,20022.75,7280,0.0,0.0
2024-06-26 06:00:00-04:00,20022.0,20026.25,19992.0,19997.5,9576,0.0,0.0
2024-06-26 07:00:00-04:00,19997.5,20009.5,19980.75,19999.5,9857,0.0,0.0
2024-06-26 08:00:00-04:00,19999.0,19999.0,19930.25,19935.0,18858,0.0,0.0
2024-06-26 09:00:00-04:00,19934.0,19999.75,19901.0,19972.0,83846,0.0,0.0
2024-06-26 10:00:00-04:00,19970.5,20024.0,19944.5,19974.75,87243,0.0,0.0
2024-06-26 11:00:00-04:00,19974.75,20028.0,19912.0,20019.0,84762,0.0,0.0
2024-06-26 12:00:00-04:00,20019.0,20020.75,19944.25,19974.0,49424,0.0,0.0
2024-06-26 13:00:00-04:00,19974.0,19990.75,19935.25,19984.5,41119,0.0,0.0
2024-06-26 14:00:00-04:00,19984.75,19986.5,19948.25,19951.0,39403,0.0,0.0
2024-06-26 15:00:00-04:00,19951.75,20027.5,19927.25,20005.0,71688,0.0,0.0
2024-06-26 16:00:00-04:00,20004.75,20006.5,19920.25,19953.75,31224,0.0,0.0
2024-06-26 18:00:00-04:00,19946.0,19963.0,19925.5,19930.75,0,0.0,0.0
2024-06-26 19:00:00-04:00,19931.0,19931.5,19906.5,19918.75,3816,0.0,0.0
2024-06-26 20:00:00-04:00,19918.75,19919.25,19874.25,19893.75,5662,0.0,0.0
2024-06-26 21:00:00-04:00,19893.75,19922.5,19893.5,19919.5,4004,0.0,0.0
2024-06-26 22:00:00-04:00,19919.75,19936.0,19918.5,19923.75,3411,0.0,0.0
2024-06-26 23:00:00-04:00,19924.25,19929.0,19913.0,19913.0,1712,0.0,0.0
2024-06-27 00:00:00-04:00,19911.5,19944.25,19911.5,19942.5,2164,0.0,0.0
2024-06-27 01:00:00-04:00,19942.5,19958.0,19935.0,19953.25,3032,0.0,0.0
2024-06-27 02:00:00-04:00,19953.75,19966.75,19946.5,19952.25,4657,0.0,0.0
2024-06-27 03:00:00-04:00,19952.75,19973.25,19946.25,19947.5,5507,0.0,0.0
2024-06-27 04:00:00-04:00,19947.75,19963.75,19933.5,19959.25,7301,0.0,0.0
2024-06-27 05:00:00-04:00,19959.5,19977.75,19952.0,19973.0,5583,0.0,0.0
2024-06-27 06:00:00-04:00,19973.25,19992.5,19972.75,19983.5,5496,0.0,0.0
2024-06-27 07:00:00-04:00,19984.25,19985.0,19960.5,19975.0,7370,0.0,0.0
2024-06-27 08:00:00-04:00,19975.0,20005.75,19953.0,20004.0,16984,0.0,0.0
2024-06-27 09:00:00-04:00,20004.5,20101.5,19988.75,20060.25,106156,0.0,0.0
2024-06-27 10:00:00-04:00,20059.5,20116.75,20001.5,20030.5,99495,0.0,0.0
2024-06-27 11:00:00-04:00,20030.5,20039.0,19954.0,19989.75,80989,0.0,0.0
2024-06-27 12:00:00-04:00,19988.75,20058.0,19980.75,20028.75,49141,0.0,0.0
2024-06-27 13:00:00-04:00,20028.75,20066.0,20023.25,20034.25,35381,0.0,0.0
2024-06-27 14:00:00-04:00,20034.75,20046.0,19993.5,20043.5,54265,0.0,0.0
2024-06-27 15:00:00-04:00,20043.25,20061.25,20000.25,20047.75,57017,0.0,0.0
2024-06-27 16:00:00-04:00,20048.0,20079.75,20045.75,20067.5,16282,0.0,0.0
2024-06-27 18:00:00-04:00,20063.25,20089.5,20061.0,20082.25,0,0.0,0.0
2024-06-27 19:00:00-04:00,20082.75,20096.75,20082.75,20095.0,1721,0.0,0.0
2024-06-27 20:00:00-04:00,20096.0,20103.5,20082.5,20084.5,3179,0.0,0.0
2024-06-27 21:00:00-04:00,20084.0,20134.0,20082.75,20129.5,6519,0.0,0.0
2024-06-27 22:00:00-04:00,20129.5,20140.25,20122.0,20133.0,4369,0.0,0.0
2024-06-27 23:00:00-04:00,20133.0,20137.5,20125.5,20131.5,1949,0.0,0.0
2024-06-28 00:00:00-04:00,20130.75,20130.75,20104.25,20108.5,3400,0.0,0.0
2024-06-28 01:00:00-04:00,20108.25,20112.25,20099.25,20109.25,2447,0.0,0.0
2024-06-28 02:00:00-04:00,20109.0,20131.75,20108.75,20114.75,5208,0.0,0.0
2024-06-28 03:00:00-04:00,20113.5,20123.25,20104.25,20105.25,5448,0.0,0.0
2024-06-28 04:00:00-04:00,20105.75,20117.5,20091.75,20115.0,6191,0.0,0.0
2024-06-28 05:00:00-04:00,20115.25,20133.0,20114.0,20126.75,5365,0.0,0.0
2024-06-28 06:00:00-04:00,20125.75,20129.75,20115.75,20126.25,3925,0.0,0.0
2024-06-28 07:00:00-04:00,20126.25,20129.5,20118.75,20127.0,4775,0.0,0.0
2024-06-28 08:00:00-04:00,20126.5,20178.0,20078.0,20082.25,34173,0.0,0.0
2024-06-28 09:00:00-04:00,20082.25,20149.0,20039.25,20147.75,93586,0.0,0.0
2024-06-28 10:00:00-04:00,20148.25,20273.25,20119.5,20140.75,142088,0.0,0.0
2024-06-28 11:00:00-04:00,20140.25,20140.75,20075.75,20108.25,87013,0.0,0.0
2024-06-28 12:00:00-04:00,20109.0,20115.25,19985.25,20036.25,83393,0.0,0.0
2024-06-28 13:00:00-04:00,20036.0,20072.5,20017.25,20041.0,43722,0.0,0.0
2024-06-28 14:00:00-04:00,20040.25,20071.75,20003.25,20012.5,47521,0.0,0.0
2024-06-28 15:00:00-04:00,20012.5,20018.25,19906.25,19932.25,123065,0.0,0.0
2024-06-28 16:00:00-04:00,19932.5,19976.75,19931.25,19966.5,25923,0.0,0.0
2024-06-30 18:00:00-04:00,19970.0,19984.5,19944.25,19973.75,5195,0.0,0.0
2024-06-30 19:00:00-04:00,19972.75,19973.75,19934.25,19946.0,5107,0.0,0.0
2024-06-30 20:00:00-04:00,19946.25,19983.5,19931.5,19982.75,4804,0.0,0.0
2024-06-30 21:00:00-04:00,19982.25,19992.5,19976.0,19990.25,3565,0.0,0.0
2024-06-30 22:00:00-04:00,19990.0,20002.25,19988.25,19996.75,2939,0.0,0.0
2024-06-30 23:00:00-04:00,19997.25,20005.0,19985.75,19996.25,3506,0.0,0.0
2024-07-01 00:00:00-04:00,19995.75,19997.25,19974.75,19980.5,2866,0.0,0.0
2024-07-01 01:00:00-04:00,19980.5,20008.5,19977.75,20007.25,3308,0.0,0.0
2024-07-01 02:00:00-04:00,20007.25,20020.75,20000.5,20006.75,6264,0.0,0.0
2024-07-01 03:00:00-04:00,20007.5,20013.0,19931.0,19945.0,14403,0.0,0.0
2024-07-01 04:00:00-04:00,19945.75,19989.75,19916.25,19926.0,14175,0.0,0.0
2024-07-01 05:00:00-04:00,19927.0,19940.0,19901.5,19936.0,11251,0.0,0.0
2024-07-01 06:00:00-04:00,19935.5,19958.25,19930.0,19953.0,5657,0.0,0.0
2024-07-01 07:00:00-04:00,19953.5,19983.25,19951.0,19975.5,7894,0.0,0.0
2024-07-01 08:00:00-04:00,19975.0,19990.75,19963.25,19978.25,11899,0.0,0.0
2024-07-01 09:00:00-04:00,19978.75,19992.5,19841.25,19887.75,96190,0.0,0.0
2024-07-01 10:00:00-04:00,19888.0,19950.5,19811.75,19907.75,135229,0.0,0.0
2024-07-01 11:00:00-04:00,19907.75,19976.25,19885.0,19975.5,69198,0.0,0.0
2024-07-01 12:00:00-04:00,19975.75,20026.5,19957.25,20013.5,55257,0.0,0.0
2024-07-01 13:00:00-04:00,20013.75,20020.25,19977.5,19999.25,36893,0.0,0.0
2024-07-01 14:00:00-04:00,19999.5,20050.75,19982.5,20013.75,48021,0.0,0.0
2024-07-01 15:00:00-04:00,20013.75,20074.0,19983.75,20049.25,75556,0.0,0.0
2024-07-01 16:00:00-04:00,20049.0,20059.75,20038.0,20042.5,12212,0.0,0.0
2024-07-01 18:00:00-04:00,20045.75,20054.5,20029.0,20030.75,0,0.0,0.0
2024-07-01 19:00:00-04:00,20031.0,20032.0,20012.0,20019.5,2859,0.0,0.0
2024-07-01 20:00:00-04:00,20019.5,20026.25,19969.0,19986.0,6790,0.0,0.0
2024-07-01 21:00:00-04:00,19986.5,19999.5,19978.75,19987.0,3365,0.0,0.0
2024-07-01 22:00:00-04:00,19986.75,19992.25,19961.75,19973.75,3296,0.0,0.0
2024-07-01 23:00:00-04:00,19973.5,19982.5,19962.25,19980.5,2960,0.0,0.0
2024-07-02 00:00:00-04:00,19981.25,19990.75,19978.25,19982.25,2136,0.0,0.0
2024-07-02 01:00:00-04:00,19982.5,20014.0,19976.25,20010.0,3225,0.0,0.0
2024-07-02 02:00:00-04:00,20010.5,20016.25,19982.0,19989.25,4885,0.0,0.0
2024-07-02 03:00:00-04:00,19989.5,19989.5,19935.75,19965.75,12423,0.0,0.0
2024-07-02 04:00:00-04:00,19965.25,19975.25,19933.75,19958.5,9100,0.0,0.0
2024-07-02 05:00:00-04:00,19959.0,19969.75,19940.0,19956.5,6162,0.0,0.0
2024-07-02 06:00:00-04:00,19956.75,19966.5,19944.75,19962.0,4783,0.0,0.0
2024-07-02 07:00:00-04:00,19962.5,19964.5,19910.0,19933.25,10826,0.0,0.0
2024-07-02 08:00:00-04:00,19932.75,19960.5,19927.25,19946.0,13261,0.0,0.0
2024-07-02 09:00:00-04:00,19946.25,20098.0,19943.25,20062.5,107154,0.0,0.0
2024-07-02 10:00:00-04:00,20063.5,20124.25,20017.75,20111.0,116529,0.0,0.0
2024-07-02 11:00:00-04:00,20111.25,20156.25,20084.75,20094.5,68724,0.0,0.0
2024-07-02 12:00:00-04:00,20094.75,20127.75,20065.25,20126.75,45728,0.0,0.0
2024-07-02 13:00:00-04:00,20127.25,20216.0,20120.0,20209.0,58816,0.0,0.0
2024-07-02 14:00:00-04:00,20209.25,20240.0,20204.0,20223.0,42887,0.0,0.0
2024-07-02 15:00:00-04:00,20222.5,20259.25,20208.0,20256.75,62479,0.0,0.0
2024-07-02 16:00:00-04:00,20256.5,20257.25,20229.0,20240.0,16696,0.0,0.0
2024-07-02 18:00:00-04:00,20241.0,20251.25,20231.5,20247.25,0,0.0,0.0
2024-07-02 19:00:00-04:00,20247.25,20252.0,20233.0,20237.25,2035,0.0,0.0
2024-07-02 20:00:00-04:00,20237.75,20252.75,20236.5,20244.5,2545,0.0,0.0
2024-07-02 21:00:00-04:00,20244.0,20247.0,20232.25,20239.25,2640,0.0,0.0
2024-07-02 22:00:00-04:00,20239.0,20246.25,20232.0,20240.75,2344,0.0,0.0
2024-07-02 23:00:00-04:00,20239.75,20247.0,20231.5,20236.0,2522,0.0,0.0
2024-07-03 09:30:00-04:00,20219.0,20279.5,20207.0,20274.25,76838,0.0,0.0
2024-07-03 10:30:00-04:00,20275.5,20320.75,20235.75,20313.0,90948,0.0,0.0
2024-07-03 11:30:00-04:00,20313.25,20382.5,20292.5,20379.5,68563,0.0,0.0
2024-07-03 12:30:00-04:00,20379.25,20423.5,20369.75,20414.0,69862,0.0,0.0
2024-07-05 00:00:00-04:00,20414.75,20427.0,20412.5,20422.75,46702,0.0,0.0
2024-07-05 01:00:00-04:00,20422.75,20432.0,20417.5,20429.25,2503,0.0,0.0
2024-07-05 02:00:00-04:00,20429.25,20460.0,20426.5,20444.25,6278,0.0,0.0
2024-07-05 03:00:00-04:00,20445.0,20455.0,20427.75,20442.0,6825,0.0,0.0
2024-07-05 04:00:00-04:00,20441.5,20457.75,20425.5,20429.0,6659,0.0,0.0
2024-07-05 05:00:00-04:00,20429.0,20443.5,20426.25,20432.25,3832,0.0,0.0
2024-07-05 06:00:00-04:00,20432.0,20449.5,20427.5,20440.75,3652,0.0,0.0
2024-07-05 07:00:00-04:00,20441.5,20448.0,20427.0,20433.25,5368,0.0,0.0
2024-07-05 08:00:00-04:00,20433.25,20496.0,20373.0,20425.75,25807,0.0,0.0
2024-07-05 09:00:00-04:00,20425.5,20517.0,20411.25,20513.75,99919,0.0,0.0
2024-07-05 10:00:00-04:00,20514.75,20552.0,20462.25,20524.25,101861,0.0,0.0
2024-07-05 11:00:00-04:00,20523.5,20607.0,20510.0,20596.25,64247,0.0,0.0
2024-07-05 12:00:00-04:00,20596.0,20617.0,20577.0,20589.0,45516,0.0,0.0
2024-07-05 13:00:00-04:00,20589.25,20638.5,20575.75,20624.25,42525,0.0,0.0
2024-07-05 14:00:00-04:00,20624.75,20629.5,20594.25,20614.0,36141,0.0,0.0
2024-07-05 15:00:00-04:00,20613.75,20639.5,20608.25,20622.25,58540,0.0,0.0
2024-07-05 16:00:00-04:00,20622.0,20622.25,20590.25,20591.5,15286,0.0,0.0
2024-07-07 18:00:00-04:00,20591.5,20618.0,20581.25,20600.0,4747,0.0,0.0
2024-07-07 19:00:00-04:00,20600.0,20608.75,20586.75,20590.75,2870,0.0,0.0
2024-07-07 20:00:00-04:00,20590.5,20599.5,20583.75,20588.25,3131,0.0,0.0
2024-07-07 21:00:00-04:00,20587.75,20601.25,20579.25,20594.25,3223,0.0,0.0
2024-07-07 22:00:00-04:00,20594.0,20602.75,20590.75,20598.75,1961,0.0,0.0
2024-07-07 23:00:00-04:00,20598.0,20600.75,20592.25,20598.0,1829,0.0,0.0
2024-07-08 00:00:00-04:00,20597.25,20597.5,20588.0,20588.75,1314,0.0,0.0
2024-07-08 01:00:00-04:00,20588.0,20595.5,20583.5,20584.5,2006,0.0,0.0
2024-07-08 02:00:00-04:00,20584.25,20601.0,20583.0,20598.75,3610,0.0,0.0
2024-07-08 03:00:00-04:00,20598.5,20607.75,20589.25,20606.25,6816,0.0,0.0
2024-07-08 04:00:00-04:00,20607.0,20615.75,20598.75,20602.25,5798,0.0,0.0
2024-07-08 05:00:00-04:00,20602.0,20620.75,20601.0,20612.25,4323,0.0,0.0
2024-07-08 06:00:00-04:00,20611.75,20618.25,20608.0,20610.0,3933,0.0,0.0
2024-07-08 07:00:00-04:00,20610.0,20631.25,20605.0,20628.5,6856,0.0,0.0
2024-07-08 08:00:00-04:00,20628.25,20637.5,20624.25,20628.75,10095,0.0,0.0
2024-07-08 09:00:00-04:00,20629.0,20653.5,20600.5,20634.75,85063,0.0,0.0
2024-07-08 10:00:00-04:00,20635.0,20642.25,20588.0,20609.0,85166,0.0,0.0
2024-07-08 11:00:00-04:00,20609.25,20670.75,20603.75,20667.25,65531,0.0,0.0
2024-07-08 12:00:00-04:00,20668.0,20669.75,20609.0,20634.25,45951,0.0,0.0
2024-07-08 13:00:00-04:00,20634.75,20668.25,20625.75,20653.75,32630,0.0,0.0
2024-07-08 14:00:00-04:00,20653.5,20656.25,20609.0,20646.0,41619,0.0,0.0
2024-07-08 15:00:00-04:00,20646.0,20688.0,20617.75,20666.0,56887,0.0,0.0
2024-07-08 16:00:00-04:00,20666.25,20687.25,20656.0,20684.5,14568,0.0,0.0
2024-07-08 18:00:00-04:00,20681.0,20699.0,20672.5,20689.0,0,0.0,0.0
2024-07-08 19:00:00-04:00,20689.0,20740.0,20688.25,20738.5,8002,0.0,0.0
2024-07-08 20:00:00-04:00,20738.0,20748.75,20722.0,20728.5,10151,0.0,0.0
2024-07-08 21:00:00-04:00,20728.75,20737.5,20709.0,20711.0,5626,0.0,0.0
2024-07-08 22:00:00-04:00,20711.0,20721.5,20704.0,20715.5,4461,0.0,0.0
2024-07-08 23:00:00-04:00,20715.25,20736.0,20714.75,20734.25,2556,0.0,0.0
2024-07-09 00:00:00-04:00,20734.25,20740.5,20729.25,20738.0,2020,0.0,0.0
2024-07-09 01:00:00-04:00,20738.25,20742.5,20721.5,20725.5,3708,0.0,0.0
2024-07-09 02:00:00-04:00,20725.75,20727.75,20715.5,20725.5,3134,0.0,0.0
2024-07-09 03:00:00-04:00,20724.75,20739.75,20712.25,20732.5,6579,0.0,0.0
2024-07-09 04:00:00-04:00,20732.75,20740.75,20725.0,20732.75,4778,0.0,0.0
2024-07-09 05:00:00-04:00,20732.5,20747.75,20731.0,20740.0,3949,0.0,0.0
2024-07-09 06:00:00-04:00,20740.5,20744.25,20731.0,20739.25,4111,0.0,0.0
2024-07-09 07:00:00-04:00,20739.25,20745.25,20718.5,20725.5,6470,0.0,0.0
2024-07-09 08:00:00-04:00,20726.0,20731.0,20703.25,20721.5,10816,0.0,0.0
2024-07-09 09:00:00-04:00,20722.0,20764.5,20716.25,20749.25,75525,0.0,0.0
2024-07-09 10:00:00-04:00,20749.5,20771.75,20680.5,20709.0,112290,0.0,0.0
2024-07-09 11:00:00-04:00,20708.75,20721.25,20670.25,20705.5,64648,0.0,0.0
2024-07-09 12:00:00-04:00,20705.25,20717.0,20644.0,20676.0,60093,0.0,0.0
2024-07-09 13:00:00-04:00,20676.25,20690.75,20615.75,20660.5,64258,0.0,0.0
2024-07-09 14:00:00-04:00,20660.25,20679.25,20641.75,20671.75,43050,0.0,0.0
2024-07-09 15:00:00-04:00,20671.75,20686.25,20654.5,20680.75,41828,0.0,0.0
2024-07-09 16:00:00-04:00,20682.25,20689.75,20672.0,20687.75,21002,0.0,0.0
2024-07-09 18:00:00-04:00,20686.0,20700.25,20684.5,20695.5,0,0.0,0.0
2024-07-09 19:00:00-04:00,20695.75,20703.5,20694.5,20697.75,1389,0.0,0.0
2024-07-09 20:00:00-04:00,20697.5,20710.75,20697.25,20709.25,3108,0.0,0.0
2024-07-09 21:00:00-04:00,20709.5,20711.25,20701.5,20702.0,2792,0.0,0.0
2024-07-09 22:00:00-04:00,20702.0,20713.0,20701.5,20710.25,2343,0.0,0.0
